,id,date,store_nbr,family,sales,onpromotion
1046613,1046613,2014-08-12,25.0,HOME CARE,0.0,0.0
1046614,1046614,2014-08-12,25.0,LADIESWEAR,0.0,0.0
1046615,1046615,2014-08-12,25.0,LAWN AND GARDEN,1.0,0.0
1046616,1046616,2014-08-12,25.0,LINGERIE,10.0,0.0
1046617,"1046617,2014-08-12,25,""LIQUOR,WINE,BEER"",75.0,0",,,,,
1046618,1046618,2014-08-12,25.0,MAGAZINES,0.0,0.0
1046619,1046619,2014-08-12,25.0,MEATS,140.685,0.0
1046620,1046620,2014-08-12,25.0,PERSONAL CARE,65.0,1.0
1046621,1046621,2014-08-12,25.0,PET SUPPLIES,0.0,0.0
1046622,1046622,2014-08-12,25.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046623,1046623,2014-08-12,25.0,POULTRY,90.394,0.0
1046624,1046624,2014-08-12,25.0,PREPARED FOODS,38.819,0.0
1046625,1046625,2014-08-12,25.0,PRODUCE,3.0,0.0
1046626,1046626,2014-08-12,25.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046627,1046627,2014-08-12,25.0,SEAFOOD,4.0,0.0
1046628,1046628,2014-08-12,26.0,AUTOMOTIVE,1.0,0.0
1046629,1046629,2014-08-12,26.0,BABY CARE,0.0,0.0
1046630,1046630,2014-08-12,26.0,BEAUTY,0.0,0.0
1046631,1046631,2014-08-12,26.0,BEVERAGES,313.0,1.0
1046632,1046632,2014-08-12,26.0,BOOKS,0.0,0.0
1046633,1046633,2014-08-12,26.0,BREAD/BAKERY,150.0,0.0
1046634,1046634,2014-08-12,26.0,CELEBRATION,0.0,0.0
1046635,1046635,2014-08-12,26.0,CLEANING,288.0,0.0
1046636,1046636,2014-08-12,26.0,DAIRY,170.0,1.0
1046637,1046637,2014-08-12,26.0,DELI,51.251,1.0
1046638,1046638,2014-08-12,26.0,EGGS,17.0,0.0
1046639,1046639,2014-08-12,26.0,FROZEN FOODS,29.0,0.0
1046640,1046640,2014-08-12,26.0,GROCERY I,922.0,6.0
1046641,1046641,2014-08-12,26.0,GROCERY II,1.0,0.0
1046642,1046642,2014-08-12,26.0,HARDWARE,2.0,0.0
1046643,1046643,2014-08-12,26.0,HOME AND KITCHEN I,0.0,0.0
1046644,1046644,2014-08-12,26.0,HOME AND KITCHEN II,0.0,0.0
1046645,1046645,2014-08-12,26.0,HOME APPLIANCES,0.0,0.0
1046646,1046646,2014-08-12,26.0,HOME CARE,0.0,0.0
1046647,1046647,2014-08-12,26.0,LADIESWEAR,0.0,0.0
1046648,1046648,2014-08-12,26.0,LAWN AND GARDEN,0.0,0.0
1046649,1046649,2014-08-12,26.0,LINGERIE,1.0,0.0
1046650,"1046650,2014-08-12,26,""LIQUOR,WINE,BEER"",6.0,0",,,,,
1046651,1046651,2014-08-12,26.0,MAGAZINES,0.0,0.0
1046652,1046652,2014-08-12,26.0,MEATS,162.108,0.0
1046653,1046653,2014-08-12,26.0,PERSONAL CARE,95.0,0.0
1046654,1046654,2014-08-12,26.0,PET SUPPLIES,0.0,0.0
1046655,1046655,2014-08-12,26.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046656,1046656,2014-08-12,26.0,POULTRY,124.26,0.0
1046657,1046657,2014-08-12,26.0,PREPARED FOODS,9.0,0.0
1046658,1046658,2014-08-12,26.0,PRODUCE,0.0,0.0
1046659,1046659,2014-08-12,26.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046660,1046660,2014-08-12,26.0,SEAFOOD,0.0,0.0
1046661,1046661,2014-08-12,27.0,AUTOMOTIVE,3.0,0.0
1046662,1046662,2014-08-12,27.0,BABY CARE,0.0,0.0
1046663,1046663,2014-08-12,27.0,BEAUTY,2.0,0.0
1046664,1046664,2014-08-12,27.0,BEVERAGES,1165.0,3.0
1046665,1046665,2014-08-12,27.0,BOOKS,0.0,0.0
1046666,1046666,2014-08-12,27.0,BREAD/BAKERY,530.536,2.0
1046667,1046667,2014-08-12,27.0,CELEBRATION,0.0,0.0
1046668,1046668,2014-08-12,27.0,CLEANING,577.0,1.0
1046669,1046669,2014-08-12,27.0,DAIRY,549.0,2.0
1046670,1046670,2014-08-12,27.0,DELI,150.413,0.0
1046671,1046671,2014-08-12,27.0,EGGS,167.0,0.0
1046672,1046672,2014-08-12,27.0,FROZEN FOODS,102.969,0.0
1046673,1046673,2014-08-12,27.0,GROCERY I,2482.0,9.0
1046674,1046674,2014-08-12,27.0,GROCERY II,13.0,0.0
1046675,1046675,2014-08-12,27.0,HARDWARE,0.0,0.0
1046676,1046676,2014-08-12,27.0,HOME AND KITCHEN I,0.0,0.0
1046677,1046677,2014-08-12,27.0,HOME AND KITCHEN II,0.0,0.0
1046678,1046678,2014-08-12,27.0,HOME APPLIANCES,0.0,0.0
1046679,1046679,2014-08-12,27.0,HOME CARE,0.0,0.0
1046680,1046680,2014-08-12,27.0,LADIESWEAR,0.0,0.0
1046681,1046681,2014-08-12,27.0,LAWN AND GARDEN,2.0,0.0
1046682,1046682,2014-08-12,27.0,LINGERIE,14.0,0.0
1046683,"1046683,2014-08-12,27,""LIQUOR,WINE,BEER"",63.0,0",,,,,
1046684,1046684,2014-08-12,27.0,MAGAZINES,0.0,0.0
1046685,1046685,2014-08-12,27.0,MEATS,219.885,0.0
1046686,1046686,2014-08-12,27.0,PERSONAL CARE,167.0,0.0
1046687,1046687,2014-08-12,27.0,PET SUPPLIES,0.0,0.0
1046688,1046688,2014-08-12,27.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046689,1046689,2014-08-12,27.0,POULTRY,279.772,0.0
1046690,1046690,2014-08-12,27.0,PREPARED FOODS,52.011,0.0
1046691,1046691,2014-08-12,27.0,PRODUCE,3.0,0.0
1046692,1046692,2014-08-12,27.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046693,1046693,2014-08-12,27.0,SEAFOOD,24.119,0.0
1046694,1046694,2014-08-12,28.0,AUTOMOTIVE,1.0,0.0
1046695,1046695,2014-08-12,28.0,BABY CARE,0.0,0.0
1046696,1046696,2014-08-12,28.0,BEAUTY,0.0,0.0
1046697,1046697,2014-08-12,28.0,BEVERAGES,841.0,0.0
1046698,1046698,2014-08-12,28.0,BOOKS,0.0,0.0
1046699,1046699,2014-08-12,28.0,BREAD/BAKERY,485.0,0.0
1046700,1046700,2014-08-12,28.0,CELEBRATION,0.0,0.0
1046701,1046701,2014-08-12,28.0,CLEANING,665.0,1.0
1046702,1046702,2014-08-12,28.0,DAIRY,585.0,1.0
1046703,1046703,2014-08-12,28.0,DELI,343.305,2.0
1046704,1046704,2014-08-12,28.0,EGGS,171.0,2.0
1046705,1046705,2014-08-12,28.0,FROZEN FOODS,25.0,0.0
1046706,1046706,2014-08-12,28.0,GROCERY I,2616.444,4.0
1046707,1046707,2014-08-12,28.0,GROCERY II,3.0,0.0
1046708,1046708,2014-08-12,28.0,HARDWARE,1.0,0.0
1046709,1046709,2014-08-12,28.0,HOME AND KITCHEN I,0.0,0.0
1046710,1046710,2014-08-12,28.0,HOME AND KITCHEN II,0.0,0.0
1046711,1046711,2014-08-12,28.0,HOME APPLIANCES,0.0,0.0
1046712,1046712,2014-08-12,28.0,HOME CARE,0.0,0.0
1046713,1046713,2014-08-12,28.0,LADIESWEAR,0.0,0.0
1046714,1046714,2014-08-12,28.0,LAWN AND GARDEN,1.0,0.0
1046715,1046715,2014-08-12,28.0,LINGERIE,6.0,0.0
1046716,"1046716,2014-08-12,28,""LIQUOR,WINE,BEER"",17.0,0",,,,,
1046717,1046717,2014-08-12,28.0,MAGAZINES,0.0,0.0
1046718,1046718,2014-08-12,28.0,MEATS,138.238,0.0
1046719,1046719,2014-08-12,28.0,PERSONAL CARE,171.0,0.0
1046720,1046720,2014-08-12,28.0,PET SUPPLIES,0.0,0.0
1046721,1046721,2014-08-12,28.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046722,1046722,2014-08-12,28.0,POULTRY,200.04,0.0
1046723,1046723,2014-08-12,28.0,PREPARED FOODS,96.389,0.0
1046724,1046724,2014-08-12,28.0,PRODUCE,0.0,0.0
1046725,1046725,2014-08-12,28.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046726,1046726,2014-08-12,28.0,SEAFOOD,1.0,0.0
1046727,1046727,2014-08-12,29.0,AUTOMOTIVE,0.0,0.0
1046728,1046728,2014-08-12,29.0,BABY CARE,0.0,0.0
1046729,1046729,2014-08-12,29.0,BEAUTY,0.0,0.0
1046730,1046730,2014-08-12,29.0,BEVERAGES,0.0,0.0
1046731,1046731,2014-08-12,29.0,BOOKS,0.0,0.0
1046732,1046732,2014-08-12,29.0,BREAD/BAKERY,0.0,0.0
1046733,1046733,2014-08-12,29.0,CELEBRATION,0.0,0.0
1046734,1046734,2014-08-12,29.0,CLEANING,0.0,0.0
1046735,1046735,2014-08-12,29.0,DAIRY,0.0,0.0
1046736,1046736,2014-08-12,29.0,DELI,0.0,0.0
1046737,1046737,2014-08-12,29.0,EGGS,0.0,0.0
1046738,1046738,2014-08-12,29.0,FROZEN FOODS,0.0,0.0
1046739,1046739,2014-08-12,29.0,GROCERY I,0.0,0.0
1046740,1046740,2014-08-12,29.0,GROCERY II,0.0,0.0
1046741,1046741,2014-08-12,29.0,HARDWARE,0.0,0.0
1046742,1046742,2014-08-12,29.0,HOME AND KITCHEN I,0.0,0.0
1046743,1046743,2014-08-12,29.0,HOME AND KITCHEN II,0.0,0.0
1046744,1046744,2014-08-12,29.0,HOME APPLIANCES,0.0,0.0
1046745,1046745,2014-08-12,29.0,HOME CARE,0.0,0.0
1046746,1046746,2014-08-12,29.0,LADIESWEAR,0.0,0.0
1046747,1046747,2014-08-12,29.0,LAWN AND GARDEN,0.0,0.0
1046748,1046748,2014-08-12,29.0,LINGERIE,0.0,0.0
1046749,"1046749,2014-08-12,29,""LIQUOR,WINE,BEER"",0.0,0",,,,,
1046750,1046750,2014-08-12,29.0,MAGAZINES,0.0,0.0
1046751,1046751,2014-08-12,29.0,MEATS,0.0,0.0
1046752,1046752,2014-08-12,29.0,PERSONAL CARE,0.0,0.0
1046753,1046753,2014-08-12,29.0,PET SUPPLIES,0.0,0.0
1046754,1046754,2014-08-12,29.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046755,1046755,2014-08-12,29.0,POULTRY,0.0,0.0
1046756,1046756,2014-08-12,29.0,PREPARED FOODS,0.0,0.0
1046757,1046757,2014-08-12,29.0,PRODUCE,0.0,0.0
1046758,1046758,2014-08-12,29.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046759,1046759,2014-08-12,29.0,SEAFOOD,0.0,0.0
1046760,1046760,2014-08-12,3.0,AUTOMOTIVE,7.0,0.0
1046761,1046761,2014-08-12,3.0,BABY CARE,0.0,0.0
1046762,1046762,2014-08-12,3.0,BEAUTY,6.0,0.0
1046763,1046763,2014-08-12,3.0,BEVERAGES,2755.0,0.0
1046764,1046764,2014-08-12,3.0,BOOKS,0.0,0.0
1046765,1046765,2014-08-12,3.0,BREAD/BAKERY,878.72,0.0
1046766,1046766,2014-08-12,3.0,CELEBRATION,0.0,0.0
1046767,1046767,2014-08-12,3.0,CLEANING,1712.0,2.0
1046768,1046768,2014-08-12,3.0,DAIRY,1347.0,0.0
1046769,1046769,2014-08-12,3.0,DELI,247.139,0.0
1046770,1046770,2014-08-12,3.0,EGGS,437.0,0.0
1046771,1046771,2014-08-12,3.0,FROZEN FOODS,232.0,0.0
1046772,1046772,2014-08-12,3.0,GROCERY I,5479.0,6.0
1046773,1046773,2014-08-12,3.0,GROCERY II,51.0,0.0
1046774,1046774,2014-08-12,3.0,HARDWARE,2.0,0.0
1046775,1046775,2014-08-12,3.0,HOME AND KITCHEN I,0.0,0.0
1046776,1046776,2014-08-12,3.0,HOME AND KITCHEN II,0.0,0.0
1046777,1046777,2014-08-12,3.0,HOME APPLIANCES,3.0,0.0
1046778,1046778,2014-08-12,3.0,HOME CARE,0.0,0.0
1046779,1046779,2014-08-12,3.0,LADIESWEAR,0.0,0.0
1046780,1046780,2014-08-12,3.0,LAWN AND GARDEN,10.0,0.0
1046781,1046781,2014-08-12,3.0,LINGERIE,31.0,0.0
1046782,"1046782,2014-08-12,3,""LIQUOR,WINE,BEER"",110.0,0",,,,,
1046783,1046783,2014-08-12,3.0,MAGAZINES,0.0,0.0
1046784,1046784,2014-08-12,3.0,MEATS,499.254,0.0
1046785,1046785,2014-08-12,3.0,PERSONAL CARE,355.0,0.0
1046786,1046786,2014-08-12,3.0,PET SUPPLIES,0.0,0.0
1046787,1046787,2014-08-12,3.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046788,1046788,2014-08-12,3.0,POULTRY,869.829,0.0
1046789,1046789,2014-08-12,3.0,PREPARED FOODS,290.207,0.0
1046790,1046790,2014-08-12,3.0,PRODUCE,0.0,0.0
1046791,1046791,2014-08-12,3.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046792,1046792,2014-08-12,3.0,SEAFOOD,55.238,0.0
1046793,1046793,2014-08-12,30.0,AUTOMOTIVE,1.0,0.0
1046794,1046794,2014-08-12,30.0,BABY CARE,0.0,0.0
1046795,1046795,2014-08-12,30.0,BEAUTY,0.0,0.0
1046796,1046796,2014-08-12,30.0,BEVERAGES,487.0,0.0
1046797,1046797,2014-08-12,30.0,BOOKS,0.0,0.0
1046798,1046798,2014-08-12,30.0,BREAD/BAKERY,199.0,0.0
1046799,1046799,2014-08-12,30.0,CELEBRATION,0.0,0.0
1046800,1046800,2014-08-12,30.0,CLEANING,332.0,0.0
1046801,1046801,2014-08-12,30.0,DAIRY,208.0,0.0
1046802,1046802,2014-08-12,30.0,DELI,114.0,0.0
1046803,1046803,2014-08-12,30.0,EGGS,182.0,0.0
1046804,1046804,2014-08-12,30.0,FROZEN FOODS,24.0,0.0
1046805,1046805,2014-08-12,30.0,GROCERY I,1409.0,0.0
1046806,1046806,2014-08-12,30.0,GROCERY II,0.0,0.0
1046807,1046807,2014-08-12,30.0,HARDWARE,1.0,0.0
1046808,1046808,2014-08-12,30.0,HOME AND KITCHEN I,0.0,0.0
1046809,1046809,2014-08-12,30.0,HOME AND KITCHEN II,0.0,0.0
1046810,1046810,2014-08-12,30.0,HOME APPLIANCES,0.0,0.0
1046811,1046811,2014-08-12,30.0,HOME CARE,0.0,0.0
1046812,1046812,2014-08-12,30.0,LADIESWEAR,0.0,0.0
1046813,1046813,2014-08-12,30.0,LAWN AND GARDEN,0.0,0.0
1046814,1046814,2014-08-12,30.0,LINGERIE,4.0,0.0
1046815,"1046815,2014-08-12,30,""LIQUOR,WINE,BEER"",13.0,0",,,,,
1046816,1046816,2014-08-12,30.0,MAGAZINES,0.0,0.0
1046817,1046817,2014-08-12,30.0,MEATS,84.693,0.0
1046818,1046818,2014-08-12,30.0,PERSONAL CARE,63.0,0.0
1046819,1046819,2014-08-12,30.0,PET SUPPLIES,0.0,0.0
1046820,1046820,2014-08-12,30.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046821,1046821,2014-08-12,30.0,POULTRY,132.037,0.0
1046822,1046822,2014-08-12,30.0,PREPARED FOODS,34.0,0.0
1046823,1046823,2014-08-12,30.0,PRODUCE,0.0,0.0
1046824,1046824,2014-08-12,30.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046825,1046825,2014-08-12,30.0,SEAFOOD,0.0,0.0
1046826,1046826,2014-08-12,31.0,AUTOMOTIVE,4.0,0.0
1046827,1046827,2014-08-12,31.0,BABY CARE,0.0,0.0
1046828,1046828,2014-08-12,31.0,BEAUTY,1.0,0.0
1046829,1046829,2014-08-12,31.0,BEVERAGES,619.0,0.0
1046830,1046830,2014-08-12,31.0,BOOKS,0.0,0.0
1046831,1046831,2014-08-12,31.0,BREAD/BAKERY,633.0,0.0
1046832,1046832,2014-08-12,31.0,CELEBRATION,0.0,0.0
1046833,1046833,2014-08-12,31.0,CLEANING,956.0,1.0
1046834,1046834,2014-08-12,31.0,DAIRY,589.0,0.0
1046835,1046835,2014-08-12,31.0,DELI,214.924,1.0
1046836,1046836,2014-08-12,31.0,EGGS,293.0,1.0
1046837,1046837,2014-08-12,31.0,FROZEN FOODS,38.690002,0.0
1046838,1046838,2014-08-12,31.0,GROCERY I,3211.23,2.0
1046839,1046839,2014-08-12,31.0,GROCERY II,4.0,0.0
1046840,1046840,2014-08-12,31.0,HARDWARE,0.0,0.0
1046841,1046841,2014-08-12,31.0,HOME AND KITCHEN I,0.0,0.0
1046842,1046842,2014-08-12,31.0,HOME AND KITCHEN II,0.0,0.0
1046843,1046843,2014-08-12,31.0,HOME APPLIANCES,0.0,0.0
1046844,1046844,2014-08-12,31.0,HOME CARE,0.0,0.0
1046845,1046845,2014-08-12,31.0,LADIESWEAR,0.0,0.0
1046846,1046846,2014-08-12,31.0,LAWN AND GARDEN,1.0,0.0
1046847,1046847,2014-08-12,31.0,LINGERIE,10.0,0.0
1046848,"1046848,2014-08-12,31,""LIQUOR,WINE,BEER"",31.0,0",,,,,
1046849,1046849,2014-08-12,31.0,MAGAZINES,0.0,0.0
1046850,1046850,2014-08-12,31.0,MEATS,238.57,0.0
1046851,1046851,2014-08-12,31.0,PERSONAL CARE,180.0,0.0
1046852,1046852,2014-08-12,31.0,PET SUPPLIES,0.0,0.0
1046853,1046853,2014-08-12,31.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046854,1046854,2014-08-12,31.0,POULTRY,165.319,0.0
1046855,1046855,2014-08-12,31.0,PREPARED FOODS,54.0,0.0
1046856,1046856,2014-08-12,31.0,PRODUCE,0.0,0.0
1046857,1046857,2014-08-12,31.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046858,1046858,2014-08-12,31.0,SEAFOOD,1.0,0.0
1046859,1046859,2014-08-12,32.0,AUTOMOTIVE,0.0,0.0
1046860,1046860,2014-08-12,32.0,BABY CARE,0.0,0.0
1046861,1046861,2014-08-12,32.0,BEAUTY,0.0,0.0
1046862,1046862,2014-08-12,32.0,BEVERAGES,155.0,2.0
1046863,1046863,2014-08-12,32.0,BOOKS,0.0,0.0
1046864,1046864,2014-08-12,32.0,BREAD/BAKERY,77.0,0.0
1046865,1046865,2014-08-12,32.0,CELEBRATION,0.0,0.0
1046866,1046866,2014-08-12,32.0,CLEANING,264.0,0.0
1046867,1046867,2014-08-12,32.0,DAIRY,137.0,0.0
1046868,1046868,2014-08-12,32.0,DELI,48.0,0.0
1046869,1046869,2014-08-12,32.0,EGGS,55.0,0.0
1046870,1046870,2014-08-12,32.0,FROZEN FOODS,7.0,0.0
1046871,1046871,2014-08-12,32.0,GROCERY I,980.0,3.0
1046872,1046872,2014-08-12,32.0,GROCERY II,2.0,0.0
1046873,1046873,2014-08-12,32.0,HARDWARE,0.0,0.0
1046874,1046874,2014-08-12,32.0,HOME AND KITCHEN I,0.0,0.0
1046875,1046875,2014-08-12,32.0,HOME AND KITCHEN II,0.0,0.0
1046876,1046876,2014-08-12,32.0,HOME APPLIANCES,0.0,0.0
1046877,1046877,2014-08-12,32.0,HOME CARE,0.0,0.0
1046878,1046878,2014-08-12,32.0,LADIESWEAR,0.0,0.0
1046879,1046879,2014-08-12,32.0,LAWN AND GARDEN,0.0,0.0
1046880,1046880,2014-08-12,32.0,LINGERIE,0.0,0.0
1046881,"1046881,2014-08-12,32,""LIQUOR,WINE,BEER"",2.0,0",,,,,
1046882,1046882,2014-08-12,32.0,MAGAZINES,0.0,0.0
1046883,1046883,2014-08-12,32.0,MEATS,43.176,0.0
1046884,1046884,2014-08-12,32.0,PERSONAL CARE,88.0,1.0
1046885,1046885,2014-08-12,32.0,PET SUPPLIES,0.0,0.0
1046886,1046886,2014-08-12,32.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046887,1046887,2014-08-12,32.0,POULTRY,79.888,0.0
1046888,1046888,2014-08-12,32.0,PREPARED FOODS,19.0,0.0
1046889,1046889,2014-08-12,32.0,PRODUCE,0.0,0.0
1046890,1046890,2014-08-12,32.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046891,1046891,2014-08-12,32.0,SEAFOOD,0.0,0.0
1046892,1046892,2014-08-12,33.0,AUTOMOTIVE,6.0,0.0
1046893,1046893,2014-08-12,33.0,BABY CARE,0.0,0.0
1046894,1046894,2014-08-12,33.0,BEAUTY,0.0,0.0
1046895,1046895,2014-08-12,33.0,BEVERAGES,745.0,0.0
1046896,1046896,2014-08-12,33.0,BOOKS,0.0,0.0
1046897,1046897,2014-08-12,33.0,BREAD/BAKERY,388.0,0.0
1046898,1046898,2014-08-12,33.0,CELEBRATION,0.0,0.0
1046899,1046899,2014-08-12,33.0,CLEANING,1012.0,1.0
1046900,1046900,2014-08-12,33.0,DAIRY,468.0,0.0
1046901,1046901,2014-08-12,33.0,DELI,264.0,0.0
1046902,1046902,2014-08-12,33.0,EGGS,204.0,0.0
1046903,1046903,2014-08-12,33.0,FROZEN FOODS,35.0,0.0
1046904,1046904,2014-08-12,33.0,GROCERY I,3063.0,0.0
1046905,1046905,2014-08-12,33.0,GROCERY II,10.0,0.0
1046906,1046906,2014-08-12,33.0,HARDWARE,1.0,0.0
1046907,1046907,2014-08-12,33.0,HOME AND KITCHEN I,0.0,0.0
1046908,1046908,2014-08-12,33.0,HOME AND KITCHEN II,0.0,0.0
1046909,1046909,2014-08-12,33.0,HOME APPLIANCES,1.0,0.0
1046910,1046910,2014-08-12,33.0,HOME CARE,0.0,0.0
1046911,1046911,2014-08-12,33.0,LADIESWEAR,0.0,0.0
1046912,1046912,2014-08-12,33.0,LAWN AND GARDEN,0.0,0.0
1046913,1046913,2014-08-12,33.0,LINGERIE,12.0,0.0
1046914,"1046914,2014-08-12,33,""LIQUOR,WINE,BEER"",5.0,0",,,,,
1046915,1046915,2014-08-12,33.0,MAGAZINES,0.0,0.0
1046916,1046916,2014-08-12,33.0,MEATS,238.797,0.0
1046917,1046917,2014-08-12,33.0,PERSONAL CARE,204.0,0.0
1046918,1046918,2014-08-12,33.0,PET SUPPLIES,0.0,0.0
1046919,1046919,2014-08-12,33.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046920,1046920,2014-08-12,33.0,POULTRY,254.11499,0.0
1046921,1046921,2014-08-12,33.0,PREPARED FOODS,59.0,0.0
1046922,1046922,2014-08-12,33.0,PRODUCE,0.0,0.0
1046923,1046923,2014-08-12,33.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046924,1046924,2014-08-12,33.0,SEAFOOD,0.0,0.0
1046925,1046925,2014-08-12,34.0,AUTOMOTIVE,2.0,0.0
1046926,1046926,2014-08-12,34.0,BABY CARE,0.0,0.0
1046927,1046927,2014-08-12,34.0,BEAUTY,0.0,0.0
1046928,1046928,2014-08-12,34.0,BEVERAGES,994.0,0.0
1046929,1046929,2014-08-12,34.0,BOOKS,0.0,0.0
1046930,1046930,2014-08-12,34.0,BREAD/BAKERY,786.0,0.0
1046931,1046931,2014-08-12,34.0,CELEBRATION,0.0,0.0
1046932,1046932,2014-08-12,34.0,CLEANING,837.0,1.0
1046933,1046933,2014-08-12,34.0,DAIRY,568.0,1.0
1046934,1046934,2014-08-12,34.0,DELI,276.245,0.0
1046935,1046935,2014-08-12,34.0,EGGS,83.0,0.0
1046936,1046936,2014-08-12,34.0,FROZEN FOODS,76.596,0.0
1046937,1046937,2014-08-12,34.0,GROCERY I,3265.675,2.0
1046938,1046938,2014-08-12,34.0,GROCERY II,5.0,0.0
1046939,1046939,2014-08-12,34.0,HARDWARE,2.0,0.0
1046940,1046940,2014-08-12,34.0,HOME AND KITCHEN I,0.0,0.0
1046941,1046941,2014-08-12,34.0,HOME AND KITCHEN II,0.0,0.0
1046942,1046942,2014-08-12,34.0,HOME APPLIANCES,0.0,0.0
1046943,1046943,2014-08-12,34.0,HOME CARE,0.0,0.0
1046944,1046944,2014-08-12,34.0,LADIESWEAR,0.0,0.0
1046945,1046945,2014-08-12,34.0,LAWN AND GARDEN,2.0,0.0
1046946,1046946,2014-08-12,34.0,LINGERIE,20.0,0.0
1046947,"1046947,2014-08-12,34,""LIQUOR,WINE,BEER"",44.0,0",,,,,
1046948,1046948,2014-08-12,34.0,MAGAZINES,0.0,0.0
1046949,1046949,2014-08-12,34.0,MEATS,216.872,0.0
1046950,1046950,2014-08-12,34.0,PERSONAL CARE,290.0,0.0
1046951,1046951,2014-08-12,34.0,PET SUPPLIES,0.0,0.0
1046952,1046952,2014-08-12,34.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046953,1046953,2014-08-12,34.0,POULTRY,199.974,0.0
1046954,1046954,2014-08-12,34.0,PREPARED FOODS,29.0,0.0
1046955,1046955,2014-08-12,34.0,PRODUCE,0.0,0.0
1046956,1046956,2014-08-12,34.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046957,1046957,2014-08-12,34.0,SEAFOOD,0.0,0.0
1046958,1046958,2014-08-12,35.0,AUTOMOTIVE,2.0,0.0
1046959,1046959,2014-08-12,35.0,BABY CARE,0.0,0.0
1046960,1046960,2014-08-12,35.0,BEAUTY,0.0,0.0
1046961,1046961,2014-08-12,35.0,BEVERAGES,412.0,2.0
1046962,1046962,2014-08-12,35.0,BOOKS,0.0,0.0
1046963,1046963,2014-08-12,35.0,BREAD/BAKERY,96.0,0.0
1046964,1046964,2014-08-12,35.0,CELEBRATION,0.0,0.0
1046965,1046965,2014-08-12,35.0,CLEANING,369.0,0.0
1046966,1046966,2014-08-12,35.0,DAIRY,183.0,1.0
1046967,1046967,2014-08-12,35.0,DELI,67.0,1.0
1046968,1046968,2014-08-12,35.0,EGGS,181.0,0.0
1046969,1046969,2014-08-12,35.0,FROZEN FOODS,7.0,0.0
1046970,1046970,2014-08-12,35.0,GROCERY I,1325.0,7.0
1046971,1046971,2014-08-12,35.0,GROCERY II,0.0,0.0
1046972,1046972,2014-08-12,35.0,HARDWARE,1.0,0.0
1046973,1046973,2014-08-12,35.0,HOME AND KITCHEN I,0.0,0.0
1046974,1046974,2014-08-12,35.0,HOME AND KITCHEN II,0.0,0.0
1046975,1046975,2014-08-12,35.0,HOME APPLIANCES,0.0,0.0
1046976,1046976,2014-08-12,35.0,HOME CARE,0.0,0.0
1046977,1046977,2014-08-12,35.0,LADIESWEAR,0.0,0.0
1046978,1046978,2014-08-12,35.0,LAWN AND GARDEN,0.0,0.0
1046979,1046979,2014-08-12,35.0,LINGERIE,0.0,0.0
1046980,"1046980,2014-08-12,35,""LIQUOR,WINE,BEER"",53.0,0",,,,,
1046981,1046981,2014-08-12,35.0,MAGAZINES,0.0,0.0
1046982,1046982,2014-08-12,35.0,MEATS,140.833,0.0
1046983,1046983,2014-08-12,35.0,PERSONAL CARE,45.0,0.0
1046984,1046984,2014-08-12,35.0,PET SUPPLIES,0.0,0.0
1046985,1046985,2014-08-12,35.0,PLAYERS AND ELECTRONICS,0.0,0.0
1046986,1046986,2014-08-12,35.0,POULTRY,66.197,0.0
1046987,1046987,2014-08-12,35.0,PREPARED FOODS,16.0,0.0
1046988,1046988,2014-08-12,35.0,PRODUCE,0.0,0.0
1046989,1046989,2014-08-12,35.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0
1046990,1046990,2014-08-12,35.0,SEAFOOD,0.0,0.0
1046991,1046991,2014-08-12,36.0,AUTOMOTIVE,1.0,0.0
1046992,1046992,2014-08-12,36.0,BABY CARE,0.0,0.0
1046993,1046993,2014-08-12,36.0,BEAUTY,0.0,0.0
1046994,1046994,2014-08-12,36.0,BEVERAGES,1056.0,5.0
1046995,1046995,2014-08-12,36.0,BOOKS,0.0,0.0
1046996,1046996,2014-08-12,36.0,BREAD/BAKERY,726.0,0.0
1046997,1046997,2014-08-12,36.0,CELEBRATION,0.0,0.0
